tid,court_type,court,date,numcitedby,numcites,topical,issues,matched_queries,title,headline
23564664,HC,Punjab-Haryana High Court,2026-01-29,0,4,True,compounding-152,hc_152,"Parveen Sabhlok vs State Of Haryana And Another on 29 January, 2026","offence. They, however, admit                     that for the first offence <b>compounding</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b>                     Act is permissible.     "
154761232,HC,Allahabad High Court,2025-07-31,0,5,True,compounding-152,hc_152,"Ramesh Gupta @ Ramesh Kumar vs State Of U.P. Thru. Addl. Chief Secy. ... on 31 July, 2025","under  <b>Section</b> 135  of <b>Electricity</b> Act, District-Unnao, whereby an application filed by the petitioner under  <b>Section</b> <b>152</b>  of <b>Electricity</b> Act has been rejected ... a"
141640252,HC,Allahabad High Court,2024-07-09,0,6,True,compounding-152,hc_152,"Sunil Kumar Singh And 3 Others vs State Of U.P. And Another on 9 July, 2024","<b>Section</b> <b>152</b>  of the <b>Electricity</b> Act. In view of provisions as contained under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, when the case is <b>compounded</b> ... wit"
115813479,HC,Allahabad High Court,2023-10-31,0,4,True,compounding-152,hc_152,"Brajesh Singh vs State Of U.P. And Another on 31 October, 2023","arising out of the Case No.73 of 2012, under  <b>Sections</b> 138 (b)  of <b>Electricity</b> Act, 2005, Police Station Shamshabad, District Farrukhabad, pending before Special ... <b>Electricity</b> A"
158918329,HC,Allahabad High Court,2023-08-09,0,4,True,compounding-152,hc_152,"Mithilesh Singh vs State Of U.P. And Another on 9 August, 2023","learned counsel for the applicant that the case is <b>compoundable</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, 2003, therefore, the applicant may be permitted ... application "
185618463,HC,Allahabad High Court,2023-08-08,0,4,True,compounding-152,hc_152,"Sohel Ahmad vs State Of U.P. And 2 Others on 8 August, 2023","offences under <b>Section</b> - 138 of the  <b>Electricity</b> Act, 2003  are <b>compoundable</b> and they are to be <b>compounded</b> under <b>Section</b> - <b>152</b> of the  <b>Electricity</b> ... "
24201570,HC,Allahabad High Court,2023-08-08,0,4,True,compounding-152,hc_152,"Sohel Ahmad vs State Of U.P. And 2 Others on 8 August, 2023","offences under <b>Section</b> - 138 of the  <b>Electricity</b> Act, 2003  are <b>compoundable</b> and they are to be <b>compounded</b> under <b>Section</b> - <b>152</b> of the  <b>Electricity</b> ... "
51639797,HC,Allahabad High Court,2023-07-19,0,4,True,compounding-152,hc_152,"Naresh Patel @ Ram Naresh Verma vs Sate Of U.P. Thru. Secy. Home Deptt. ... on 19 July, 2023","there is provision under  <b>section</b> <b>152</b>  of <b>Electricity</b> Act, 2003 with regard of <b>compounding</b> of offences.     6.  <b>Section</b> <b>152</b>  of <b>Electricity</b> Act, is quo"
88528365,HC,Patna High Court - Orders,2011-01-06,0,3,True,compounding-152,hc_152,"Punam Singh vs The State Of Bihar & Anr on 6 January, 2011","same have                        been issued. The offence may be <b>compounded</b> under  <b>Section</b> <b>152</b>                         of the <b>Electricity</b> Act, 2003 which relates to the <b>"
168544587,HC,Patna High Court - Orders,2014-08-07,0,4,True,compounding-152,hc_152,"Kiran Sinha vs The State Of Bihar & Ors on 7 August, 2014","petitioner expresses her willingness to go for <b>compounding</b> in               terms of  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, 2003. For such               <b>compounding</b>, "
134637537,HC,Patna High Court - Orders,2016-03-15,0,3,True,compounding-152,hc_152,"Pramod Chaudhary vs The State Of Bihar & Ors on 15 March, 2016","<b>152</b>  of the <b>Electricity</b> Act,                    2003, the Company shall proceed for <b>compounding</b> the                    offence as prescribed under sub-clauses (2) and (3) of      "
104385594,HC,Allahabad High Court,2024-03-29,0,3,True,compounding-152,hc_152,"Gauri Shankar Chaurasiya @ Jai Gouri ... vs State Of Up And 3 Others on 29 March, 2024",petitioner submits that the offence under  <b>Section</b> 135  of the <b>Electricity</b> Act is a <b>compoundable</b> offence under  <b>Section</b> <b>152</b>  of Indian <b>Electricity</b> ... <b>Sect
57131613,HC,Allahabad High Court,2023-08-29,0,4,True,compounding-152,hc_152,"Sameera Aarfa vs State Of U.P. And 2 Others on 29 August, 2023",been lodged on behalf of the <b>Electricity</b> Department levelling allegation of theft of <b>electricity</b> under  <b>Section</b> 135  of <b>Electricity</b> Act.     4. It is submitted ... applican
106339641,HC,Allahabad High Court,2023-08-23,0,4,True,compounding-152,hc_152,"Shri Jiledar vs State Of U.P. And 2 Others on 23 August, 2023","penal provision as enunciated under  <b>Section</b> 138 (B)  of the <b>Electricity</b> Act is <b>compoundable</b> offence under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, therefore, wi"
14178626,HC,Allahabad High Court,2023-02-06,0,4,True,compounding-152,hc_152,"Gopal Saran vs State Of U.P. And 2 Other on 6 February, 2023","applicant that the nature of offence is <b>compoundable</b>, under  <b>Section</b> <b>152</b>  of <b>Electricity</b> Act the procedure of <b>compounding</b> offence has been provided.     Under the ci"
12169849,HC,Allahabad High Court,2020-02-13,0,4,True,compounding-152,hc_152,"Badarooddin vs State Of U.P. And Anr on 13 February, 2020","initiated against applicant under  <b>Section</b> 135  of <b>Electricity</b> Act, applicant has deposited the entire amount payable by him towards <b>compounding</b> of the offence alleged ... <b>comp"
163372658,HC,Allahabad High Court,2024-11-12,0,2,True,compounding-152,hc_152,"Karan Bahadur Singh vs State Of U.P. Thru. Prin. Secy. Home Lko. ... on 12 November, 2024","this third case is concerned, the offence is <b>compoundable</b> under  <b>Section</b> <b>152</b> (3)  of the <b>Electricity</b> Act, 2003. The requisite amount was deposited ... finds that the offenc"
77072434,HC,Kerala High Court,2018-01-30,0,1,True,compounding-152,hc_152,"Unknown vs By Sri.S.Ramesh Babu on 30 January, 2018","approached the officers of the  <b>Electricity</b> Board under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act,  2003, for getting the offence <b>compounded</b>. The petitioner  had tendered"
23618781,HC,Madras High Court,2017-03-14,0,2,True,compounding-152,hc_152,"L.Nallasivam vs State Rep. By on 14 March, 2017","Pending case, the petitioner filed an application under  <b>Section</b> <b>152</b>  of Indian <b>Electricity</b> Act for <b>compounding</b> the offence.  The court below dismissed the application hold"
41723354,HC,Patna High Court - Orders,2019-09-04,0,1,True,compounding-152,hc_152,"Gopal Mahato vs The State Of Bihar on 4 September, 2019",offence as alleged in                     the F.I.R. is <b>compoundable</b> under <b>Section</b> <b>152</b> of the <b>Electricity</b>             Patna High Court CR. MISC. No.55902 ... offence as all
104085934,HC,Patna High Court - Orders,2014-09-18,0,2,True,compounding-152,hc_152,"Rajeev Kumar Singh vs The State Of Bihar Through Principal ... on 18 September, 2014","<b>Electric</b> Engineer, <b>Electric</b> Supply Sub-Division, Camp Office,                    Sonepur, District Chapra                    7. Junior <b>Electric</b> Engineer, Parsa, District-Chapra   "
10589610,HC,Karnataka High Court,2013-03-22,0,2,True,compounding-152,hc_152,"Shekha Shaifan S/O Shekh Sandusab ... vs The Police Inspector & Anr on 22 March, 2013",<b>Section</b> <b>152</b>  of the  <b>Electricity</b> Act for <b>compounding</b> the offences alleged. I find  no reason for the officers named in  <b>section</b> <b>152</b>  of the  <b>Electricity</b
100877842,HC,Allahabad High Court,2024-02-19,0,2,True,compounding-152,hc_152,"Mahesh Kumar vs State Of Up And 3 Others on 19 February, 2024","submitted that the alleged offence of theft is <b>compoundable</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, 2003. The petitioner is ready to get the offence ... <b>compounding<"
2661085,HC,Patna High Court - Orders,2008-08-05,0,1,True,compounding-152,hc_152,"Gouri Shankar Pathak vs The Bihar State <b>Electricity</b> Bo on 5 August, 2008","<b>Section</b> (1) of  <b>Section</b> <b>152</b>  of the                   <b>Electricity</b> Act ,2003 he had deposited a sum of Rs.4000/- with the                   <b>Electricity</b> Board , vide A"
71547093,HC,Patna High Court - Orders,2010-04-28,0,0,True,compounding-152,hc_152,"Sant Mahto vs The State Of Bihar on 28 April, 2010",<b>152</b>     of     the      Bihar                       <b>Electricity</b> Act since the connection is for                       domestic          head       for       2.00         K.W.      hence 
143943206,HC,Bombay High Court,2018-02-09,0,55,True,compounding-152,hc_152,"Syed Yaqoob Syed Masood vs The State Of Maharashtra And Anr on 9 February, 2018",<b>electrical</b>   energy   or   tampering   of                       instruments   used   for   supply   of   <b>electricity</b>   causing                       damage  or  destruction  of <b>electr
2359463,HC,Madras High Court,2023-01-10,0,21,True,compounding-152|jurisdiction-145-154|provisional-final,hc_145_154|hc_152|hc_provisional,"R.Jeganathan vs The Assistant Executive Engineer on 10 January, 2023","Consumer having <b>compounded</b> the offence and paid the                  <b>compounding</b> charges of Rs.5,00,000/- as per  <b>Section</b> <b>152</b>  of <b>Electricity</b> ... liability can be de"
76842818,HC,Gujarat High Court,2021-10-27,0,16,True,compounding-152,hc_152,"Mr. Suhas Subhash Gokhale vs State Of Gujarat on 27 October, 2021",BSES to file an FIR against the             appellant       under        the        <b>Electricity</b>       Act              notwithstanding settlement of the dispute             and passing of an aw
127612098,HC,Gujarat High Court,2021-10-27,0,16,True,compounding-152,hc_152,"Mr. Suhas Subhash Gokhale vs State Of Gujarat on 27 October, 2021",BSES to file an FIR against the             appellant       under        the        <b>Electricity</b>      Act              notwithstanding settlement of the dispute             and passing of an awa
96129686,HC,Allahabad High Court,2024-07-16,0,23,True,compounding-152,hc_152,"Aansar Husain vs State Of U.P. on 16 July, 2024","<b>Electricity</b> Act, Ambedkar Nagar in <b>Electricity</b> Criminal Case No. 07 of 2011, arising out of Crime No. 114 of 2011, under  <b>Section</b> 135  of <b>Electricity</b> ... listing.&quot;    "
90684459,HC,Patna High Court,2022-10-17,0,24,False,compounding-152,hc_152,"Sanjeev Kumar vs The State Of Bihar Through Its The ... on 17 October, 2022",would amount to acquittal. Sub-<b>section</b> (4) of           <b>Section</b> <b>152</b> clearly stipulates the disability clause and provides           that <b>compounding</b> of offences would be av
40249998,HC,Allahabad High Court,2014-12-01,0,20,True,compounding-152,hc_152,"Hari Nandan vs State Of U.P. And 2 Ors. on 1 December, 2014",respondents submits that <b>compounding</b> for offence under  <b>section</b> <b>152</b> (1)  is permitted under  <b>Section</b> <b>152</b>(4)  of the <b>Electricity</b> Act. It  only once ... provide
157614549,HC,Delhi High Court - Orders,2022-03-04,0,15,True,compounding-152,hc_152,"Nibha & Ors vs State Of Nct Of Delhi & Anr on 4 March, 2022","2020 Police Station Patparganj Industrial Area, registered under                        <b>Sections</b> 135 / 138 / 150  of the <b>Electricity</b> Act, 2003 submitting to the effect                   "
183452625,HC,Delhi High Court - Orders,2022-07-04,0,15,True,compounding-152,hc_152,"Bobby Choudhary@ Nagesh Kumar & Anr vs The State Nct Of Delhi & Anr on 4 July, 2022","offence punishable under  <b>Section</b> 135                        of the <b>Electricity</b> Act, 2003 is per se <b>compoundable</b> in terms of the  <b>Section</b>                       <b>152</b>  "
17701225,HC,Gujarat High Court,2025-07-04,0,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"Vedprakash Devkinandan Chiripal vs State Of Gujarat on 4 July, 2025","prosecuted                                      for the offence punishable under  <b>Section</b> 135  of the <b>Electricity</b>                                      Act, 2003, for theft of <b>electric"
56736545,HC,Karnataka High Court,2019-07-11,0,13,True,compounding-152,hc_152,"Sanjeevappa S/O. Bandeppa vs State Of Karnataka on 11 July, 2019","months imprisonment. It  is important to note that under  <b>Section</b> <b>152</b>  of <b>electricity</b>  Act, 2003 <b>compounding</b> offence is permitted.       It reads  as under:            &quo"
1156589,HC,Gujarat High Court,2011-02-14,0,10,True,compounding-152,hc_152,"Abdul vs Torrent on 14 February, 2011","also <b>compounded</b> the offence of theft of <b>electricity</b> under  <b>Section</b> 135  of the <b>Electricity</b> Act, 2003 by paying the <b>compounding</b> charges, now, after 19 months ... Addi"
47100416,HC,Madras High Court,2011-09-23,0,9,True,compounding-152|provisional-final,hc_152|hc_provisional,"T.Rajameyyapan vs The Tamil Nadu Generation And on 23 September, 2011",another Vs. Rahamatullah Khan @ Rahamjulla) to                       impress upon the Court that  <b>Section</b> 56 (2)  does not preclude the licensee                       company from raising an ad
67306495,HC,Kerala High Court,2025-09-11,0,11,True,compounding-152,hc_152,"M. Kani vs Kerala State <b>Electricity</b> Board Limited on 11 September, 2025","down in Chapter IX, the petitioner had applied for  <b>compounding</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act, which was  also allowed. That apart, Chapter ... disconnection o"
2721350,HC,Punjab-Haryana High Court,2021-01-21,0,8,True,compounding-152,hc_152,"Amit Kumar vs State Of Punjab And Another on 21 January, 2021","<b>Section</b> 135  of the <b>Electricity</b> Act, 2003 defines and  penalises theft of <b>electricity</b> while  <b>Section</b> <b>152</b>  of the <b>Electricity</b> Act,  2003 makes the same <b>comp"
95602681,HC,Delhi High Court,2014-12-10,0,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"B.S.E.S. Rajdhani Power Ltd. vs Rajiv Bhasin & Anr. on 10 December, 2014",jurisdiction of special <b>electricity</b> courts in the context of <b>compounding</b> of offence of theft of <b>electricity</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> ... context
191013619,HC,Delhi High Court,2014-12-10,0,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"B.S.E.S. Rajdhani Power Ltd. vs Hasibuddin & Anr. on 10 December, 2014",jurisdiction of special <b>electricity</b> courts in the context of <b>compounding</b> of offence of theft of <b>electricity</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> ... context
56428905,HC,Delhi High Court,2014-12-10,0,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"B.S.E.S. Rajdhani Power Ltd. vs R.K. Gupta & Anr. on 10 December, 2014",jurisdiction of special <b>electricity</b> courts in the context of <b>compounding</b> of offence of theft of <b>electricity</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> ... context
90065977,HC,Delhi High Court,2014-12-10,0,14,True,compounding-152|jurisdiction-145-154,hc_145_154|hc_152,"B.S.E.S. Rajdhani Power Ltd. vs Grover Restaurant & Catererers on 10 December, 2014",jurisdiction of special <b>electricity</b> courts in the context of <b>compounding</b> of offence of theft of <b>electricity</b> under  <b>Section</b> <b>152</b>  of the <b>Electricity</b> ... context
